X,Результаты модуля (FunctionWithModule)
1.0818000000000003,-1.4699333065923977E-6
1.0829000000000004,-1.5661511916989115E-6
1.0840000000000005,-1.6671677675799634E-6
1.0851000000000006,-1.7731453063728282E-6
1.0862000000000007,-1.8842486068033227E-6
1.0873000000000008,-2.000644948696805E-6
1.0884,-2.1225040449882467E-6
1.0895000000000001,-2.2499979912160113E-6
1.0906000000000002,-2.3833012124819375E-6
1.0917000000000003,-2.5225904078641835E-6
1.0928000000000004,-2.668044492266106E-6
1.0939000000000005,-2.8198445356866595E-6
1.0950000000000006,-2.9781736998976314E-6
1.0961000000000007,-3.14321717251318E-6
1.0972000000000008,-3.3151620984375E-6
1.0983,-3.49419750867675E-6
1.0994000000000002,-3.6805142465023917E-6
1.1005000000000003,-3.874304890950602E-6
1.1016000000000004,-4.07576367764764E-6
1.1027000000000005,-4.285086416946421E-6
1.1038000000000006,-4.5024704093626785E-6
1.1049000000000007,-4.728114358298704E-6
1.1060000000000008,-4.962218280042746E-6
1.1071000000000009,-5.204983411032824E-6
1.1082,-5.456612112373559E-6
1.1093000000000002,-5.717307771596423E-6
1.1104000000000003,-5.987274701650043E-6
1.1115000000000004,-6.2667180371142814E-6
1.1126000000000005,-6.5558436276253525E-6
1.1137000000000006,-6.8548579285036924E-6
1.1148000000000007,-7.163967888575048E-6
1.1159000000000008,-7.4833808351761696E-6
1.117,-7.813304356336023E-6
1.1181,-8.153946180126128E-6
1.1192000000000002,-8.505514051168042E-6
1.1203000000000003,-8.868215604295744E-6
1.1214000000000004,-9.242258235361646E-6
1.1225000000000005,-9.627848969181069E-6
1.1236000000000006,-1.0025194324608056E-5
1.1247000000000007,-1.0434500176736524E-5
1.1258000000000008,-1.085597161622059E-5
1.1269,-1.1289812805711019E-5
1.1280000000000001,-1.1736226833387994E-5
1.1291000000000002,-1.2195415563620491E-5
1.1302000000000003,-1.2667579484701629E-5
1.1313000000000004,-1.315291755368931E-5
1.1324000000000005,-1.3651627038335031E-5
1.1335000000000006,-1.4163903356099197E-5
1.1346000000000007,-1.468993991024942E-5
1.1357000000000008,-1.5229927923039069E-5
1.1368,-1.5784056265962338E-5
1.1379000000000001,-1.6352511287086496E-5
1.1390000000000002,-1.6935476635452216E-5
1.1401000000000003,-1.7533133082548955E-5
1.1412000000000004,-1.8145658340857533E-5
1.1423000000000005,-1.877322687946076E-5
1.1434000000000006,-1.9416009736721214E-5
1.1445000000000007,-2.0074174330025375E-5
1.1456000000000008,-2.074788426259355E-5
1.1467,-2.1437299127355066E-5
1.1478000000000002,-2.2142574307892786E-5
1.1489000000000003,-2.286386077644823E-5
1.1500000000000004,-2.3601304888999877E-5
1.1511000000000005,-2.4355048177407386E-5
1.1522000000000006,-2.5125227138626058E-5
1.1533000000000007,-2.591197302099334E-5
1.1544000000000008,-2.6715411607588034E-5
1.1555000000000009,-2.7535662996666485E-5
1.1566,-2.8372841379175128E-5
1.1577000000000002,-2.9227054813348413E-5
1.1588000000000003,-3.0098404996383627E-5
1.1599000000000004,-3.0986987033209544E-5
1.1610000000000005,-3.189288920234364E-5
1.1621000000000006,-3.281619271884365E-5
1.1632000000000007,-3.3756971494358734E-5
1.1643000000000008,-3.471529189428385E-5
1.1654,-3.569121249202074E-5
1.1665,-3.668478382035618E-5
1.1676000000000002,-3.7696048119949566E-5
1.1687000000000003,-3.872503908495228E-5
1.1698000000000004,-3.977178160575102E-5
1.1709000000000005,-4.0836291508847334E-5
1.1720000000000006,-4.191857529387759E-5
1.1731000000000007,-4.301862986777953E-5
1.1742000000000008,-4.413644227611335E-5
1.1753,-4.527198943154105E-5
1.1764000000000001,-4.6425237839478937E-5
1.1775000000000002,-4.759614332091418E-5
1.1786000000000003,-4.878465073241422E-5
1.1797000000000004,-4.9990693683319744E-5
1.1808000000000005,-5.121419425013732E-5
1.1819000000000006,-5.245506268813692E-5
1.1830000000000007,-5.371319714016397E-5
1.1841000000000008,-5.4988483342674196E-5
1.1852,-5.628079432899778E-5
1.1863000000000001,-5.75899901298499E-5
1.1874000000000002,-5.891591747107959E-5
1.1885000000000003,-6.025840946868795E-5
1.1896000000000004,-6.161728532110929E-5
1.1907000000000005,-6.299234999877098E-5
1.1918000000000006,-6.438339393094179E-5
1.1929000000000007,-6.579019268987722E-5
1.1940000000000008,-6.721250667227337E-5
1.1951,-6.86500807780388E-5
1.1962000000000002,-7.010264408640021E-5
1.1973000000000003,-7.156990952933794E-5
1.1984000000000004,-7.305157356238307E-5
1.1995000000000005,-7.454731583277103E-5
1.2006000000000006,-7.605679884497044E-5
1.2017000000000007,-7.757966762359631E-5
1.2028000000000008,-7.911554937371962E-5
1.2039000000000009,-8.066405313858596E-5
1.205,-8.22247694547529E-5
1.2061000000000002,-8.379727000466557E-5
1.2072000000000003,-8.538110726666525E-5
1.2083000000000004,-8.697581416246657E-5
1.2094000000000005,-8.85809037020992E-5
1.2105000000000006,-9.019586862633175E-5
1.2116000000000007,-9.182018104659164E-5
1.2127000000000008,-9.345329208239305E-5
1.2138000000000009,-9.50946314962856E-5
1.2149,-9.674360732633632E-5
1.2160000000000002,-9.839960551616591E-5
1.2171000000000003,-1.0006198954253318E-4
1.2182000000000004,-1.0173010004050767E-4
1.2193000000000005,-1.0340325442622268E-4
1.2204000000000006,-1.0508074651723509E-4
1.2215000000000007,-1.0676184615049825E-4
1.2226000000000008,-1.0844579879796797E-4
1.2237,-1.1013182517984961E-4
1.2248,-1.118191208755458E-4
1.2259000000000002,-1.1350685593209914E-4
1.2270000000000003,-1.1519417447066062E-4
1.2281000000000004,-1.1688019429033196E-4
1.2292000000000005,-1.1856400646988848E-4
1.2303000000000006,-1.2024467496719861E-4
1.2314000000000007,-1.2192123621639214E-4
1.2325000000000008,-1.2359269872279051E-4
1.2336,-1.25258042655612E-4
1.2347000000000001,-1.269162194384766E-4
1.2358000000000002,-1.2856615133770383E-4
1.2369000000000003,-1.302067310484476E-4
1.2380000000000004,-1.3183682127866143E-4
1.2391000000000005,-1.3345525433092046E-4
1.2402000000000006,-1.3506083168211055E-4
1.2413000000000007,-1.366523235610044E-4
1.2424000000000008,-1.3822846852373538E-4
1.2435,-1.3978797302719058E-4
1.2446000000000002,-1.413295110003381E-4
1.2457000000000003,-1.4285172341349352E-4
1.2468000000000004,-1.443532178455602E-4
1.2479000000000005,-1.4583256804924632E-4
1.2490000000000006,-1.47288313514277E-4
1.2501000000000007,-1.4871895902862065E-4
1.2512000000000008,-1.5012297423774328E-4
1.2523000000000009,-1.5149879320190793E-4
1.2534,-1.5284481395153553E-4
1.2545000000000002,-1.5415939804064608E-4
1.2556000000000003,-1.5544087009838672E-4
1.2567000000000004,-1.5668751737867883E-4
1.2578000000000005,-1.5789758930798741E-4
1.2589000000000006,-1.5906929703123632E-4
1.2600000000000007,-1.6020081295588224E-4
1.2611000000000008,-1.6129027029416717E-4
1.2622000000000009,-1.6233576260356338E-4
1.2633,-1.6333534332542895E-4
1.2644000000000002,-1.6428702532189296E-4
1.2655000000000003,-1.6518878041097914E-4
1.2666000000000004,-1.6603853889999537E-4
1.2677000000000005,-1.6683418911719834E-4
1.2688000000000006,-1.675735769417537E-4
1.2699000000000007,-1.682545053320065E-4
1.2710000000000008,-1.6887473385208008E-4
1.2721,-1.694319781968201E-4
1.2732,-1.6992390971510302E-4
1.2743000000000002,-1.7034815493151864E-4
1.2754000000000003,-1.7070229506645261E-4
1.2765000000000004,-1.709838655545816E-4
1.2776000000000005,-1.7119035556179766E-4
1.2787000000000006,-1.7131920750057918E-4
1.2798000000000007,-1.7136781654382785E-4
1.2809000000000008,-1.7133353013718466E-4
1.282,-1.7121364750984552E-4
1.2831000000000001,-1.710054191838915E-4
1.2842000000000002,-1.7070604648215196E-4
1.2853000000000003,-1.7031268103461726E-4
1.2864000000000004,-1.6982242428341653E-4
1.2875000000000005,-1.6923232698638063E-4
1.2886000000000006,-1.6853938871920515E-4
1.2897000000000007,-1.6774055737622936E-4
1.2908000000000008,-1.668327286698547E-4
1.2919,-1.6581274562861006E-4
1.2930000000000001,-1.6467739809388512E-4
1.2941000000000003,-1.634234222153574E-4
1.2952000000000004,-1.6204749994511337E-4
1.2963000000000005,-1.605462585304946E-4
1.2974000000000006,-1.5891627000567916E-4
1.2985000000000007,-1.5715405068201675E-4
1.2996000000000008,-1.5525606063713468E-4
1.3007000000000009,-1.53218703202835E-4
1.3018,-1.510383244517916E-4
1.3029000000000002,-1.4871121268306695E-4
1.3040000000000003,-1.4623359790648383E-4
1.3051000000000004,-1.4360165132582816E-4
1.3062000000000005,-1.408114848209423E-4
1.3073000000000006,-1.3785915042870502E-4
1.3084000000000007,-1.3474063982290869E-4
1.3095000000000008,-1.31451883793069E-4
1.3106000000000009,-1.279887517221716E-4
1.3117,-1.2434705106337588E-4
1.3128000000000002,-1.2052252681568013E-4
1.3139000000000003,-1.1651086099860402E-4
1.3150000000000004,-1.1230767212584984E-4
1.3161000000000005,-1.0790851467800224E-4
1.3172000000000006,-1.0330887857426139E-4
1.3183000000000007,-9.850418864323603E-5
1.3194000000000008,-9.348980409280914E-5
1.3205,-8.826101797909831E-5
1.3216,-8.281305667449284E-5
1.3227000000000002,-7.714107933487089E-5
1.3238000000000003,-7.124017736589755E-5
1.3249000000000004,-6.510537388851074E-5
1.3260000000000005,-5.8731623203567E-5
1.3271000000000006,-5.211381025567983E-5
1.3282000000000007,-4.524675009625939E-5
1.3293000000000008,-3.8125187345774384E-5
1.3304,-3.0743795655253556E-5
1.3315000000000001,-2.3097177167018387E-5
1.3326000000000002,-1.517986197472742E-5
1.3337000000000003,-6.98630758266751E-6
1.3348000000000004,1.4891016356459973E-6
1.3359000000000005,1.0252054979539025E-5
1.3370000000000006,1.9308315963929715E-5
1.3381000000000007,2.866372286272254E-5
1.3392000000000008,3.8324189252847505E-5
1.3403,4.829570455889393E-5
1.3414000000000001,5.858433459889718E-5
1.3425000000000002,6.91962221282213E-5
1.3436000000000003,8.013758738882062E-5
1.3447000000000005,9.141472865436379E-5
1.3458000000000006,1.0303402277821259E-4
1.3469000000000007,1.1500192574145202E-4
1.3480000000000008,1.2732497320145308E-4
1.3491000000000009,1.400097810409207E-4
1.3502,1.5306304591741152E-4
1.3513000000000002,1.6649154581336884E-4
1.3524000000000003,1.803021405865099E-4
1.3535000000000004,1.945017725207335E-4
1.3546000000000005,2.0909746687742398E-4
1.3557000000000006,2.2409633244713386E-4
1.3568000000000007,2.395055621016984E-4
1.3579000000000008,2.5533243334667846E-4
1.3590000000000009,2.715843088741943E-4
1.3601,2.882686371160905E-4
1.3612000000000002,3.0539295279746986E-4
1.3623000000000003,3.2296487749045055E-4
1.3634000000000004,3.4099212016831153E-4
1.3645000000000005,3.5948247775990016E-4
1.3656000000000006,3.784438357042866E-4
1.3667000000000007,3.9788416850571333E-4
1.3678000000000008,4.178115402887377E-4
1.3689,4.3823410535365095E-4
1.37,4.591601087321254E-4
1.3711000000000002,4.8059788674294636E-4
1.3722000000000003,5.025558675480768E-4
1.3733000000000004,5.250425717087969E-4
1.3744000000000005,5.480666127420444E-4
1.3755000000000006,5.716366976768817E-4
1.3766000000000007,5.95761627611087E-4
1.3777000000000008,6.204502982678824E-4
1.3788,6.457117005527196E-4
1.3799000000000001,6.715549211102714E-4
1.3810000000000002,6.979891428812871E-4
1.3821000000000003,7.250236456597032E-4
1.3832000000000004,7.526678066497317E-4
1.3843000000000005,7.809311010229549E-4
1.3854000000000006,8.098231024754789E-4
1.3865000000000007,8.393534837850885E-4
1.3876000000000008,8.695320173683677E-4
1.3887,9.003685758378142E-4
1.3898000000000001,9.318731325590039E-4
1.3909000000000002,9.640557622075119E-4
1.3920000000000003,9.969266413259767E-4
1.3931000000000004,0.00103049604888099
1.3942000000000005,0.00106477436681993
1.3953000000000007,0.0010997720806276818
1.3964000000000008,0.0011354997798832512
1.3975000000000009,0.0011719681588162768
1.3986,0.0012091880168633427
1.3997000000000002,0.0012471702592243379
1.4008000000000003,0.0012859258974182693
1.4019000000000004,0.0013254660498393323
1.4030000000000005,0.001365801942312519
1.4041000000000006,0.001406944908649134
1.4052000000000007,0.0014489063912020823
1.4063000000000008,0.001491697941420915
1.4074000000000009,0.0015353312204066621
1.4085,0.0015798179994663962
1.4096000000000002,0.0016251701606676849
1.4107000000000003,0.001671399697392423
1.4118000000000004,0.0017185187148907512
1.4129000000000005,0.0017665394308345084
1.4140000000000006,0.0018154741758703865
1.4151000000000007,0.0018653353941728138
1.4162000000000008,0.0019161356439964523
1.4173,0.0019678875982283403
1.4184,0.0020206040449399338
1.4195000000000002,0.0020742978879382977
1.4206000000000003,0.002128982147317373
1.4217000000000004,0.0021846699600086557
1.4228000000000005,0.0022413745803315246
1.4239000000000006,0.0022991093805431054
1.4250000000000007,0.0023578878513878503
1.4261000000000008,0.0024177236026465118
1.4272,0.0024786303636847623
1.4283000000000001,0.002540621984001558
1.4294000000000002,0.0026037124337765422
1.4305000000000003,0.0026679158044174947
1.4316000000000004,0.0027332463091070346
1.4327000000000005,0.00279971828334886
1.4338000000000006,0.002867346185513536
1.4349000000000007,0.002936144597383723
1.4360000000000008,0.003006128224698929
1.4371,0.0030773118976995537
1.4382000000000001,0.0031497105716708773
1.4393000000000002,0.0032233393274856744
1.4404000000000003,0.003298213372147069
1.4415000000000004,0.0033743480393303936
1.4426000000000005,0.003451758789924488
1.4437000000000006,0.0035304612125725285
1.4448000000000008,0.003610471024212213
1.4459000000000009,0.003691804070615226
1.447,0.003774476326926148
1.4481000000000002,0.0038585038982010505
1.4492000000000003,0.003943903019944612
1.4503000000000004,0.00403069005864755
1.4514000000000005,0.00411888151232275
1.4525000000000006,0.004208494011041006
1.4536000000000007,0.004299544317465984
1.4547000000000008,0.004392049327388474
1.4558000000000009,0.004486026070260078
1.4569,0.004581491709725922
1.4580000000000002,0.004678463544157226
1.4591000000000003,0.004776959007182212
1.4602000000000004,0.004876995668217135
1.4613000000000005,0.004978591232996263
1.4624000000000006,0.005081763544100967
1.4635000000000007,0.005186530581488306
1.4646000000000008,0.005292910463018589
1.465700000000001,0.005400921444982435
1.4668,0.005510581922626646
1.4679000000000002,0.005621910430680035
1.4690000000000003,0.00573492564388712
1.4701000000000004,0.00584964637749367
1.4712000000000005,0.005966091587826611
1.4723000000000006,0.006084280372778544
1.4734000000000007,0.006204231972338188
1.4745000000000008,0.006325965769110863
1.4756,0.006449501288837915
1.4767000000000001,0.006574858200915775
1.4778000000000002,0.006702056318913193
1.4789000000000003,0.006831115601088627
1.4800000000000004,0.006962056150906163
1.4811000000000005,0.0070948982175507965
1.4822000000000006,0.007229662196442571
1.4833000000000007,0.00736636862974999
1.4844000000000008,0.007505038206902662
1.4855,0.007645691765102474
1.4866000000000001,0.00778835028983487
1.4877000000000002,0.00793303491537772
1.4888000000000003,0.008079766925310657
1.4899000000000004,0.008228567753022654
1.4910000000000005,0.00837945898221899
1.4921000000000006,0.00853246234742697
1.4932000000000007,0.00868759973450099
1.4943000000000008,0.00884489318112645
1.4954,0.009004364877322606
1.4965000000000002,0.009166037165944907
1.4976000000000003,0.00932993254318545
1.4987000000000004,0.009496073659073314
1.4998000000000005,0.009664483317973361
1.5009000000000006,0.009835184479067498
1.5020000000000007,0.010008200256918419
1.5031000000000008,0.010183553921865837
1.5042000000000009,0.010361268900587365
1.5053,0.010541368776575882
1.5064000000000002,0.01072387729063275
1.5075000000000003,0.010908818341358817
1.5086000000000004,0.011096215985645697
1.5097000000000005,0.011286094439165034
1.5108000000000006,0.011478478076857243
1.5119000000000007,0.011673391433418981
1.5130000000000008,0.011870859203789254
1.514100000000001,0.012070906243635094
1.5152,0.012273557569835367
1.5163000000000002,0.012478838360964632
1.5174000000000003,0.012686773957774027
1.5185000000000004,0.012897389863672885
1.5196000000000005,0.013110711745208538
1.5207000000000006,0.013326765432544505
1.5218000000000007,0.013545576919938641
1.5229000000000008,0.013767172366218897
1.524,0.013991578095258857
1.5251000000000001,0.01421882059645237
1.5262000000000002,0.014448926525185481
1.5273000000000003,0.014681922703308991
